,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
299,2,technician,married,secondary,no,792,yes,no,unknown,5,may,65,2,-1,0,unknown,no
300,1,blue-collar,married,unknown,no,408,yes,no,unknown,5,may,107,2,-1,0,unknown,no
301,2,admin.,married,secondary,no,531,yes,no,unknown,5,may,267,2,-1,0,unknown,no
302,2,retired,married,secondary,no,211,yes,no,unknown,5,may,248,2,-1,0,unknown,no
303,1,services,single,secondary,no,62,yes,no,unknown,5,may,215,2,-1,0,unknown,no
304,2,services,married,unknown,no,257,yes,no,unknown,5,may,209,2,-1,0,unknown,no
305,2,technician,married,secondary,no,1234,yes,no,unknown,5,may,205,2,-1,0,unknown,no
306,2,management,married,tertiary,no,313,yes,no,unknown,5,may,83,2,-1,0,unknown,no
307,2,blue-collar,married,secondary,no,89,yes,no,unknown,5,may,106,3,-1,0,unknown,no
308,1,blue-collar,married,secondary,no,129,yes,yes,unknown,5,may,189,2,-1,0,unknown,no
309,1,management,married,unknown,no,0,yes,no,unknown,5,may,105,2,-1,0,unknown,no
310,2,admin.,married,secondary,no,353,yes,no,unknown,5,may,106,2,-1,0,unknown,no
311,2,technician,married,unknown,no,851,yes,no,unknown,5,may,108,2,-1,0,unknown,no
312,2,services,divorced,primary,no,96,yes,yes,unknown,5,may,311,2,-1,0,unknown,no
313,1,services,divorced,secondary,no,398,yes,yes,unknown,5,may,214,2,-1,0,unknown,no
314,0,admin.,single,tertiary,no,193,no,no,unknown,5,may,132,2,-1,0,unknown,no
315,2,admin.,married,secondary,no,-358,yes,no,unknown,5,may,358,2,-1,0,unknown,no
316,1,blue-collar,married,secondary,no,539,yes,yes,unknown,5,may,453,2,-1,0,unknown,no
317,2,technician,single,secondary,no,0,yes,no,unknown,5,may,364,2,-1,0,unknown,no
318,1,retired,single,primary,no,0,no,no,unknown,5,may,136,2,-1,0,unknown,no
319,1,blue-collar,married,secondary,no,490,yes,no,unknown,5,may,386,2,-1,0,unknown,no
320,2,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,173,2,-1,0,unknown,no
321,2,blue-collar,married,unknown,no,403,yes,no,unknown,5,may,241,2,-1,0,unknown,no
322,2,management,married,secondary,no,161,yes,no,unknown,5,may,224,3,-1,0,unknown,no
323,0,technician,divorced,tertiary,no,2558,no,no,unknown,5,may,148,2,-1,0,unknown,no
324,0,admin.,single,secondary,no,98,yes,no,unknown,5,may,196,2,-1,0,unknown,no
325,2,management,single,tertiary,no,115,no,no,unknown,5,may,111,4,-1,0,unknown,no
326,1,blue-collar,single,secondary,no,436,yes,no,unknown,5,may,231,3,-1,0,unknown,no
327,2,technician,married,tertiary,no,831,yes,no,unknown,5,may,316,3,-1,0,unknown,no
328,2,technician,married,unknown,no,206,yes,no,unknown,5,may,216,3,-1,0,unknown,no
329,1,blue-collar,married,secondary,no,290,yes,no,unknown,5,may,240,2,-1,0,unknown,no
330,2,blue-collar,married,secondary,no,1,no,no,unknown,5,may,669,3,-1,0,unknown,no
331,1,blue-collar,married,unknown,no,57,yes,no,unknown,5,may,425,2,-1,0,unknown,no
332,0,blue-collar,single,secondary,no,-457,yes,no,unknown,5,may,143,2,-1,0,unknown,no
333,2,management,single,tertiary,no,1387,yes,no,unknown,5,may,174,5,-1,0,unknown,no
334,1,management,divorced,tertiary,no,24598,yes,no,unknown,5,may,313,3,-1,0,unknown,no
335,2,blue-collar,married,secondary,no,30,yes,no,unknown,5,may,135,4,-1,0,unknown,no
336,1,admin.,single,secondary,no,1022,yes,no,unknown,5,may,146,2,-1,0,unknown,no
337,2,technician,married,secondary,no,56,yes,yes,unknown,5,may,152,2,-1,0,unknown,no
338,2,admin.,single,secondary,yes,-2,no,no,unknown,5,may,402,3,-1,0,unknown,no
339,0,services,single,secondary,no,121,yes,no,unknown,5,may,213,2,-1,0,unknown,no
340,1,blue-collar,single,secondary,no,842,yes,no,unknown,5,may,144,3,-1,0,unknown,no
341,1,management,divorced,secondary,no,693,yes,no,unknown,5,may,124,3,-1,0,unknown,no
342,1,blue-collar,divorced,secondary,no,-333,yes,no,unknown,5,may,183,2,-1,0,unknown,no
343,2,blue-collar,married,primary,no,1533,yes,no,unknown,5,may,325,2,-1,0,unknown,no
344,0,management,married,tertiary,no,46,yes,no,unknown,5,may,39,4,-1,0,unknown,no
345,2,services,married,unknown,no,18,no,no,unknown,5,may,503,2,-1,0,unknown,no
346,1,technician,married,secondary,no,44,yes,no,unknown,5,may,95,4,-1,0,unknown,no
347,1,blue-collar,married,primary,no,-100,yes,no,unknown,5,may,680,2,-1,0,unknown,no
348,1,services,married,tertiary,no,510,yes,no,unknown,5,may,421,4,-1,0,unknown,no
349,2,management,married,tertiary,no,685,yes,no,unknown,5,may,174,3,-1,0,unknown,no
350,2,management,single,tertiary,no,187,yes,no,unknown,5,may,113,2,-1,0,unknown,no
351,1,blue-collar,married,secondary,no,66,yes,no,unknown,5,may,808,2,-1,0,unknown,no
352,0,admin.,married,secondary,no,560,yes,no,unknown,5,may,198,3,-1,0,unknown,no
353,1,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,195,2,-1,0,unknown,no
354,2,unknown,divorced,unknown,no,27,no,no,unknown,5,may,347,3,-1,0,unknown,no
355,0,admin.,single,secondary,no,12,yes,no,unknown,5,may,208,2,-1,0,unknown,no
356,1,blue-collar,single,secondary,no,34,yes,no,unknown,5,may,404,4,-1,0,unknown,no
357,0,entrepreneur,single,tertiary,no,1068,yes,no,unknown,5,may,396,2,-1,0,unknown,no
358,1,blue-collar,married,secondary,no,211,yes,no,unknown,5,may,216,4,-1,0,unknown,no
359,2,admin.,single,tertiary,no,377,yes,no,unknown,5,may,98,2,-1,0,unknown,no
360,2,management,married,tertiary,no,263,yes,no,unknown,5,may,350,2,-1,0,unknown,no
361,1,services,married,secondary,no,1263,yes,no,unknown,6,may,114,2,-1,0,unknown,no
362,0,services,married,secondary,no,8,yes,no,unknown,6,may,88,3,-1,0,unknown,no
363,2,admin.,married,secondary,no,126,yes,yes,unknown,6,may,379,2,-1,0,unknown,no
364,2,admin.,married,secondary,no,230,yes,no,unknown,6,may,190,3,-1,0,unknown,no
365,2,technician,married,tertiary,no,841,yes,no,unknown,6,may,158,1,-1,0,unknown,no
366,1,admin.,divorced,secondary,no,308,yes,no,unknown,6,may,102,1,-1,0,unknown,no
367,1,management,divorced,tertiary,no,1,yes,no,unknown,6,may,306,1,-1,0,unknown,no
368,1,admin.,divorced,tertiary,no,86,yes,no,unknown,6,may,218,1,-1,0,unknown,no
369,0,student,single,secondary,no,157,yes,no,unknown,6,may,54,1,-1,0,unknown,no
370,0,services,married,secondary,no,22,yes,no,unknown,6,may,344,1,-1,0,unknown,no
371,1,admin.,married,secondary,no,46,yes,yes,unknown,6,may,195,1,-1,0,unknown,no
372,1,blue-collar,married,secondary,no,1293,no,no,unknown,6,may,652,1,-1,0,unknown,no
373,0,admin.,single,secondary,no,122,yes,no,unknown,6,may,286,1,-1,0,unknown,no
374,2,blue-collar,married,unknown,no,131,yes,no,unknown,6,may,189,1,-1,0,unknown,no
375,2,blue-collar,single,secondary,no,143,yes,no,unknown,6,may,83,1,-1,0,unknown,no
376,1,admin.,single,secondary,no,393,no,no,unknown,6,may,184,2,-1,0,unknown,no
377,1,blue-collar,married,primary,no,98,yes,no,unknown,6,may,235,1,-1,0,unknown,no
378,0,management,married,tertiary,no,0,yes,no,unknown,6,may,290,1,-1,0,unknown,no
379,2,blue-collar,married,secondary,no,224,yes,no,unknown,6,may,232,1,-1,0,unknown,no
380,1,blue-collar,married,secondary,no,757,yes,no,unknown,6,may,133,1,-1,0,unknown,no
381,2,services,married,secondary,no,245,yes,yes,unknown,6,may,318,1,-1,0,unknown,no
382,1,management,married,secondary,no,8486,no,no,unknown,6,may,260,3,-1,0,unknown,no
383,1,admin.,married,unknown,no,350,no,no,unknown,6,may,437,1,-1,0,unknown,no
384,1,blue-collar,married,secondary,no,20,yes,no,unknown,6,may,402,1,-1,0,unknown,no
385,2,services,married,secondary,no,1667,yes,yes,unknown,6,may,85,1,-1,0,unknown,no
386,2,technician,married,unknown,no,345,yes,no,unknown,6,may,125,1,-1,0,unknown,no
387,0,unemployed,married,secondary,no,10,yes,no,unknown,6,may,501,4,-1,0,unknown,no
388,2,management,married,tertiary,no,830,yes,yes,unknown,6,may,1201,1,-1,0,unknown,yes
389,2,blue-collar,divorced,unknown,no,29,yes,no,unknown,6,may,253,1,-1,0,unknown,no
390,2,retired,divorced,secondary,no,545,yes,no,unknown,6,may,1030,1,-1,0,unknown,yes
391,1,technician,married,tertiary,no,8730,yes,no,unknown,6,may,149,1,-1,0,unknown,no
392,2,technician,divorced,tertiary,no,477,yes,no,unknown,6,may,114,1,-1,0,unknown,no
393,0,admin.,married,secondary,no,4,yes,no,unknown,6,may,243,1,-1,0,unknown,no
394,1,blue-collar,married,secondary,no,1205,yes,no,unknown,6,may,769,2,-1,0,unknown,no
395,0,technician,single,secondary,no,0,yes,yes,unknown,6,may,135,3,-1,0,unknown,no
396,1,admin.,single,secondary,no,263,yes,no,unknown,6,may,231,1,-1,0,unknown,no
397,1,admin.,married,secondary,no,1,no,no,unknown,6,may,76,1,-1,0,unknown,no
398,0,blue-collar,married,secondary,no,283,no,yes,unknown,6,may,199,1,-1,0,unknown,no
399,2,blue-collar,married,primary,no,206,yes,no,unknown,6,may,152,1,-1,0,unknown,no
400,1,housemaid,married,primary,no,17,yes,no,unknown,6,may,124,1,-1,0,unknown,no
401,2,technician,married,secondary,no,141,yes,yes,unknown,6,may,424,1,-1,0,unknown,no
402,0,self-employed,single,tertiary,no,16,yes,no,unknown,6,may,43,1,-1,0,unknown,no
403,2,services,married,secondary,no,206,yes,no,unknown,6,may,154,1,-1,0,unknown,no
404,2,technician,married,unknown,no,7,no,no,unknown,6,may,203,2,-1,0,unknown,no
405,2,management,married,tertiary,no,0,no,no,unknown,6,may,326,1,-1,0,unknown,no
406,2,retired,married,tertiary,no,0,no,no,unknown,6,may,393,1,-1,0,unknown,no
407,2,blue-collar,divorced,primary,no,1927,yes,no,unknown,6,may,241,3,-1,0,unknown,no
408,1,technician,married,secondary,no,284,yes,no,unknown,6,may,483,1,-1,0,unknown,no
409,2,blue-collar,married,secondary,no,1660,yes,no,unknown,6,may,259,1,-1,0,unknown,no
410,0,services,single,secondary,no,406,yes,no,unknown,6,may,227,1,-1,0,unknown,no
411,2,blue-collar,married,primary,no,230,yes,no,unknown,6,may,673,1,-1,0,unknown,no
412,1,admin.,single,secondary,no,-25,yes,no,unknown,6,may,576,1,-1,0,unknown,no
413,2,admin.,married,secondary,no,182,yes,no,unknown,6,may,180,2,-1,0,unknown,no
414,1,entrepreneur,married,tertiary,no,1169,yes,no,unknown,6,may,168,2,-1,0,unknown,no
415,0,admin.,divorced,secondary,no,67,yes,no,unknown,6,may,90,1,-1,0,unknown,no
416,1,technician,married,secondary,no,77,no,no,unknown,6,may,505,1,-1,0,unknown,no
417,1,unemployed,married,secondary,no,0,yes,no,unknown,6,may,245,1,-1,0,unknown,no
418,2,blue-collar,divorced,primary,no,55,yes,yes,unknown,6,may,186,1,-1,0,unknown,no
419,0,technician,married,secondary,yes,72,yes,no,unknown,6,may,623,1,-1,0,unknown,no
420,2,management,single,tertiary,no,163,yes,no,unknown,6,may,496,3,-1,0,unknown,no
421,0,management,single,tertiary,no,151,yes,no,unknown,6,may,118,1,-1,0,unknown,no
422,1,admin.,single,secondary,no,113,yes,no,unknown,6,may,342,1,-1,0,unknown,no
423,1,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,225,1,-1,0,unknown,no
424,1,technician,single,tertiary,no,9,yes,no,unknown,6,may,185,3,-1,0,unknown,no
425,1,management,married,secondary,no,375,yes,no,unknown,6,may,196,2,-1,0,unknown,no
426,1,services,married,secondary,no,1142,yes,no,unknown,6,may,276,1,-1,0,unknown,no
427,2,blue-collar,married,primary,no,2102,yes,no,unknown,6,may,76,1,-1,0,unknown,no
428,1,technician,single,tertiary,no,4325,yes,no,unknown,6,may,87,1,-1,0,unknown,no
429,1,blue-collar,married,secondary,no,217,yes,no,unknown,6,may,195,1,-1,0,unknown,no
430,2,admin.,married,secondary,no,131,yes,no,unknown,6,may,744,1,-1,0,unknown,no
431,1,management,married,tertiary,no,1680,yes,no,unknown,6,may,765,1,-1,0,unknown,no
432,1,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,262,1,-1,0,unknown,no
433,1,blue-collar,married,primary,no,46,yes,no,unknown,6,may,119,1,-1,0,unknown,no
434,0,blue-collar,married,secondary,no,320,yes,no,unknown,6,may,198,2,-1,0,unknown,no
435,2,admin.,married,secondary,no,183,yes,no,unknown,6,may,150,1,-1,0,unknown,no
436,1,blue-collar,married,secondary,no,39,no,no,unknown,6,may,241,1,-1,0,unknown,no
437,1,management,single,tertiary,no,560,yes,no,unknown,6,may,181,1,-1,0,unknown,no
438,2,technician,divorced,secondary,no,469,no,no,unknown,6,may,196,1,-1,0,unknown,no
439,1,admin.,married,secondary,no,530,yes,no,unknown,6,may,149,1,-1,0,unknown,no
440,2,services,married,primary,no,61,yes,no,unknown,6,may,246,1,-1,0,unknown,no
441,0,technician,single,tertiary,no,242,yes,no,unknown,6,may,112,1,-1,0,unknown,no
442,1,blue-collar,married,secondary,no,139,yes,no,unknown,6,may,309,2,-1,0,unknown,no
443,0,self-employed,single,secondary,no,0,yes,no,unknown,6,may,278,1,-1,0,unknown,no
444,0,technician,married,secondary,no,367,yes,no,unknown,6,may,140,1,-1,0,unknown,no
445,2,admin.,divorced,secondary,no,228,yes,no,unknown,6,may,136,1,-1,0,unknown,no
446,1,technician,single,unknown,no,45248,yes,no,unknown,6,may,1623,1,-1,0,unknown,yes
447,2,self-employed,married,unknown,no,-84,yes,no,unknown,6,may,101,1,-1,0,unknown,no
448,0,services,single,secondary,no,310,yes,no,unknown,6,may,144,1,-1,0,unknown,no
449,1,blue-collar,married,unknown,no,132,yes,no,unknown,6,may,238,1,-1,0,unknown,no
450,2,technician,married,secondary,no,797,yes,no,unknown,6,may,354,1,-1,0,unknown,no
451,1,services,married,secondary,no,71,no,no,unknown,6,may,79,1,-1,0,unknown,no
452,2,management,divorced,unknown,no,2,yes,no,unknown,6,may,187,1,-1,0,unknown,no
453,1,management,married,tertiary,no,231,yes,yes,unknown,6,may,451,2,-1,0,unknown,no
454,0,blue-collar,married,secondary,no,270,yes,yes,unknown,6,may,159,1,-1,0,unknown,no
455,1,blue-collar,married,secondary,no,274,yes,yes,unknown,6,may,409,1,-1,0,unknown,no
456,1,admin.,single,secondary,no,-109,yes,yes,unknown,6,may,170,1,-1,0,unknown,no
457,1,technician,married,secondary,no,1,yes,no,unknown,6,may,608,1,-1,0,unknown,yes
458,0,blue-collar,single,secondary,yes,-60,no,no,unknown,6,may,243,1,-1,0,unknown,no
459,1,blue-collar,married,secondary,no,89,yes,no,unknown,6,may,145,2,-1,0,unknown,no
460,2,blue-collar,divorced,secondary,no,-11,no,no,unknown,6,may,112,1,-1,0,unknown,no
461,1,blue-collar,married,primary,no,0,yes,no,unknown,6,may,262,2,-1,0,unknown,no
462,1,blue-collar,married,secondary,no,-509,yes,no,unknown,6,may,124,1,-1,0,unknown,no
463,1,unemployed,married,primary,no,408,yes,no,unknown,6,may,53,1,-1,0,unknown,no
464,1,services,single,primary,no,58,yes,no,unknown,6,may,134,1,-1,0,unknown,no
465,2,retired,single,secondary,no,1640,no,yes,unknown,6,may,204,4,-1,0,unknown,no
466,1,admin.,single,secondary,no,20,yes,no,unknown,6,may,186,1,-1,0,unknown,no
467,2,blue-collar,married,primary,no,71,yes,no,unknown,6,may,678,1,-1,0,unknown,no
468,2,blue-collar,married,secondary,no,52,yes,no,unknown,6,may,182,1,-1,0,unknown,no
469,1,self-employed,married,tertiary,no,292,yes,no,unknown,6,may,162,1,-1,0,unknown,no
470,1,services,divorced,secondary,no,424,yes,no,unknown,6,may,27,1,-1,0,unknown,no
471,1,housemaid,single,primary,no,109,yes,no,unknown,6,may,699,3,-1,0,unknown,no
472,2,blue-collar,married,unknown,no,1044,yes,no,unknown,6,may,43,1,-1,0,unknown,no
473,1,blue-collar,married,secondary,no,983,yes,no,unknown,6,may,97,1,-1,0,unknown,no
474,0,admin.,married,secondary,no,869,no,no,unknown,6,may,1677,1,-1,0,unknown,yes
475,1,blue-collar,married,primary,no,668,yes,no,unknown,6,may,283,2,-1,0,unknown,no
476,2,management,married,tertiary,no,964,yes,no,unknown,6,may,323,1,-1,0,unknown,no
477,0,management,single,secondary,no,301,yes,no,unknown,6,may,82,1,-1,0,unknown,no
478,1,admin.,single,secondary,no,140,yes,no,unknown,6,may,310,1,-1,0,unknown,no
479,1,management,single,secondary,no,1877,yes,no,unknown,6,may,185,1,-1,0,unknown,no
480,2,blue-collar,married,primary,no,1127,yes,no,unknown,6,may,47,1,-1,0,unknown,no
481,1,technician,married,secondary,no,871,yes,no,unknown,6,may,145,1,-1,0,unknown,no
482,1,technician,married,secondary,no,767,yes,yes,unknown,6,may,204,1,-1,0,unknown,no
483,1,blue-collar,married,secondary,no,0,no,no,unknown,6,may,187,1,-1,0,unknown,no
484,0,services,single,secondary,no,209,yes,no,unknown,6,may,30,2,-1,0,unknown,no
485,2,management,divorced,primary,no,0,no,no,unknown,6,may,472,1,-1,0,unknown,no
486,1,blue-collar,divorced,secondary,no,110,yes,yes,unknown,6,may,448,1,-1,0,unknown,no
487,2,management,divorced,tertiary,no,-76,yes,yes,unknown,6,may,264,1,-1,0,unknown,no
488,2,technician,married,unknown,no,178,yes,no,unknown,6,may,169,1,-1,0,unknown,no
489,1,blue-collar,married,primary,no,-66,yes,no,unknown,6,may,288,1,-1,0,unknown,no
490,0,technician,married,secondary,no,0,yes,no,unknown,6,may,176,2,-1,0,unknown,no
491,0,blue-collar,married,secondary,no,1,yes,no,unknown,6,may,215,1,-1,0,unknown,no
492,1,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,337,1,-1,0,unknown,no
493,2,unemployed,married,tertiary,no,5345,no,no,unknown,6,may,278,1,-1,0,unknown,no
494,0,blue-collar,divorced,secondary,no,-209,yes,no,unknown,6,may,188,2,-1,0,unknown,no
495,1,admin.,single,secondary,no,0,yes,no,unknown,6,may,174,2,-1,0,unknown,no
496,1,blue-collar,divorced,secondary,no,42,yes,no,unknown,6,may,226,2,-1,0,unknown,no
497,2,blue-collar,divorced,secondary,no,41,yes,no,unknown,6,may,190,1,-1,0,unknown,no
498,1,blue-collar,married,secondary,no,-99,yes,no,unknown,6,may,111,2,-1,0,unknown,no
499,1,technician,single,secondary,no,17,yes,no,unknown,6,may,164,1,-1,0,unknown,no
500,2,admin.,married,primary,no,276,yes,yes,unknown,6,may,157,2,-1,0,unknown,no
501,0,technician,single,unknown,no,-170,no,no,unknown,6,may,46,1,-1,0,unknown,no
502,1,management,single,tertiary,no,230,yes,yes,unknown,6,may,374,1,-1,0,unknown,no
503,0,blue-collar,married,secondary,no,9,yes,no,unknown,6,may,349,1,-1,0,unknown,no
504,1,blue-collar,married,secondary,no,946,yes,no,unknown,6,may,325,1,-1,0,unknown,no
505,1,blue-collar,married,primary,no,1297,yes,no,unknown,6,may,233,2,-1,0,unknown,no
506,2,retired,divorced,secondary,no,-331,yes,no,unknown,6,may,531,1,-1,0,unknown,no
507,2,blue-collar,single,secondary,no,44,yes,no,unknown,6,may,153,1,-1,0,unknown,no
508,2,retired,married,secondary,yes,15,no,no,unknown,6,may,80,1,-1,0,unknown,no
509,0,admin.,single,secondary,no,712,yes,no,unknown,6,may,232,1,-1,0,unknown,no
510,2,retired,married,secondary,no,5435,yes,no,unknown,6,may,118,1,-1,0,unknown,no
511,0,admin.,married,secondary,no,507,yes,no,unknown,6,may,190,1,-1,0,unknown,no
512,2,unemployed,divorced,secondary,no,387,yes,no,unknown,6,may,918,1,-1,0,unknown,yes
513,1,blue-collar,married,primary,no,0,yes,yes,unknown,6,may,238,1,-1,0,unknown,no
514,2,management,divorced,secondary,no,1716,yes,no,unknown,6,may,82,1,-1,0,unknown,no
515,2,entrepreneur,married,secondary,no,167,yes,yes,unknown,6,may,198,3,-1,0,unknown,no
516,1,admin.,married,unknown,no,40,no,yes,unknown,6,may,160,2,-1,0,unknown,no
517,1,blue-collar,married,primary,no,148,yes,no,unknown,6,may,211,1,-1,0,unknown,no
518,0,technician,married,secondary,no,17,yes,yes,unknown,6,may,120,1,-1,0,unknown,no
519,0,blue-collar,single,tertiary,no,1011,yes,no,unknown,6,may,136,1,-1,0,unknown,no
520,2,management,single,unknown,no,1527,yes,no,unknown,6,may,269,1,-1,0,unknown,no
521,1,management,married,tertiary,no,744,no,no,unknown,6,may,157,1,-1,0,unknown,no
522,2,admin.,married,secondary,no,484,yes,no,unknown,6,may,128,1,-1,0,unknown,no
523,0,management,single,tertiary,no,0,yes,no,unknown,6,may,211,1,-1,0,unknown,no
524,2,retired,married,primary,no,136,yes,no,unknown,6,may,267,2,-1,0,unknown,no
525,1,blue-collar,married,secondary,no,1335,yes,no,unknown,6,may,371,2,-1,0,unknown,no
526,1,management,married,secondary,no,517,yes,no,unknown,6,may,288,2,-1,0,unknown,no
527,2,management,married,tertiary,no,459,yes,no,unknown,6,may,221,1,-1,0,unknown,no
528,2,management,divorced,unknown,no,549,yes,no,unknown,6,may,427,1,-1,0,unknown,no
529,0,admin.,divorced,secondary,no,83,yes,yes,unknown,6,may,310,1,-1,0,unknown,no
530,1,blue-collar,married,primary,no,213,no,no,unknown,6,may,158,1,-1,0,unknown,no
531,0,housemaid,married,primary,no,203,yes,no,unknown,6,may,604,3,-1,0,unknown,no
532,1,services,single,secondary,no,518,yes,no,unknown,6,may,198,1,-1,0,unknown,no
533,1,management,single,tertiary,no,3877,yes,no,unknown,6,may,145,1,-1,0,unknown,no
534,2,admin.,married,secondary,no,1236,yes,no,unknown,6,may,247,1,-1,0,unknown,no
535,1,blue-collar,divorced,secondary,no,756,yes,no,unknown,6,may,179,2,-1,0,unknown,no
536,2,blue-collar,married,secondary,no,157,yes,no,unknown,6,may,73,1,-1,0,unknown,no
537,1,blue-collar,married,primary,no,-66,yes,no,unknown,6,may,263,2,-1,0,unknown,no
538,0,blue-collar,married,unknown,no,245,yes,no,unknown,6,may,13,1,-1,0,unknown,no
539,0,blue-collar,married,primary,no,-144,yes,no,unknown,6,may,79,2,-1,0,unknown,no
540,2,blue-collar,married,secondary,no,71,yes,no,unknown,6,may,416,1,-1,0,unknown,no
